6.722446233255143788e-01
1.358272940552890384e+00
7.569111858555250816e-01
1.173297907385992600e+00
1.084961807135298661e+00
5.229721037358919800e-01
8.095127805375210706e-01
9.245763221319440728e-01
1.251577978263321400e+00
5.499950393346434430e-01
8.609960163647734088e-01
1.284426098914420722e+00
1.275120400497972373e+00
6.921054209973899196e-01
7.777536127007204092e-01
9.209331767116452072e-01
1.257407142188269100e+00
8.521477469215014144e-01
1.625670291027015768e+00
1.034696874225706331e+00
6.615679323861336503e-01
1.233578379897571020e+00
1.037958102235895463e+00
8.498750008041207060e-01
1.100932082021748082e+00
6.068807284237016653e-01
8.487127003734068476e-01
1.351905881598133297e+00
9.522152252719852106e-01
6.623544295239623958e-01
8.912897114670577103e-01
1.279098439487103889e+00
6.258565997061907860e-01
8.592543266317761441e-01
1.021809362052445547e+00
5.331877172449331903e-01
9.338388243248070264e-01
7.062484912770791157e-01
6.901317055562976588e-01
9.720019217948104862e-01
1.001304143544338388e+00
1.122889224964536359e+00
1.721231887516743386e+00
1.035543730039026666e+00
9.154510826373640775e-01
9.100859140460439978e-01
7.464646571216100313e-01
2.008810824102708281e+00
8.769852260829356094e-01
1.212109245417353653e+00
9.521522722950179762e-01
1.153789134638104841e+00
1.941322479474049789e+00
8.199914896009108389e-01
6.421909739030033926e-01
9.088543058047604539e-01
9.662202403923131344e-01
8.069720188856931431e-01
5.408932332101598073e-01
8.543691581914241162e-01
1.204772619459904881e+00
6.828234246221087655e-01
1.142892765924985010e+00
7.171488511444522596e-01
9.579962825232639645e-01
5.460317512969852238e-01
6.569643770607119793e-01
8.951319954914581656e-01
9.944582504409430479e-01
1.144083166144554520e+00
4.540831717462646688e-01
9.518116290241684929e-01
1.304452574391622655e+00
1.426203919524952290e+00
1.052885215489542503e+00
1.086182443849094570e+00
1.086228843001244115e+00
1.104502406979228635e+00
9.492517955834489651e-01
5.472025446092445566e-01
9.169542207880840845e-01
1.001884571432836157e+00
8.553519227211292542e-01
6.324555382946625004e-01
1.086618731575923480e+00
2.825549742915884899e+00
8.305352081735144498e-01
1.588779500826458246e+00
2.042943715469761834e+00
1.632100303648617912e+00
1.355866024933081837e+00
1.169926204050257823e+00
8.546448619850786077e-01
1.939228243236654103e+00
2.346635714582749888e+00
1.150944582972493357e+00
9.040750740489423842e-01
9.503652444879715500e-01
9.938515380606600669e-01
8.476668546926170444e-01
6.227715120986243580e-01
1.043344059304111671e+00
1.184846767924120581e+00
2.309363555755749697e+00
9.792251789413553009e-01
8.711003268946219125e-01
1.155276767451264286e+00
1.686656890610688686e+00
1.184348450841800515e+00
6.348559726434851447e-01
1.219130253583807555e+00
7.832276186415343400e-01
5.693430693159143852e-01
6.589791956190751421e-01
1.289675162964086130e+00
5.242761526326482624e-01
9.803431705541089114e-01
1.177854096663381700e+00
7.452355108141969220e-01
5.808669156025824121e-01
7.995114725985764670e-01
9.448028703135790130e-01
9.819866141603811327e-01
1.262390775625791273e+00
2.254009973695508595e+00
1.009823915844303865e+00
9.128859094022988563e-01
8.107161686041517434e-01
1.731910966963868148e+00
8.481981175478781054e-01
1.136615396192947491e+00
1.206847938940387222e+00
1.124950988949169339e+00
9.790511762363046655e-01
1.148866250149764179e+00
8.352883431897361044e-01
1.207395562488573715e+00
1.428800790906688878e+00
1.074373162548042160e+00
6.932328324464301916e-01
5.293039217439213795e-01
1.005795950621586110e+00
2.225986556915722669e+00
7.847578286834007155e-01
8.043110499409430458e-01
1.257467702551311461e+00
2.091642578506544226e+00
8.799792646727683243e-01
1.165140490488332015e+00
8.332132943926721103e-01
8.192612234443016339e-01
1.014797756376677018e+00
5.180508759581088363e-01
6.567027568565688700e-01
1.048849991045552876e+00
5.700709231823016809e-01
7.509415578190760110e-01
1.004212206440693311e+00
4.535258887161866537e-01
1.057185515651360985e+00
1.164220733098523697e+00
1.058171392480081074e+00
1.428093424536999390e+00
8.171897499716322955e-01
7.008954439114603030e-01
1.211067949276169786e+00
1.443758601095644689e+00
9.988527514183884737e-01
7.092849406193308948e-01
1.948746321556866112e+00
1.129118264679649375e+00
7.666203321966281736e-01
5.672883609397657567e-01
9.296196837289272263e-01
1.209450471090491641e+00
1.120930142821268793e+00
6.421280821745041223e-01
1.410372573997854317e+00
7.218845292850724071e-01
5.724642163325061039e-01
6.851283250594158991e-01
2.261029599796842593e+00
8.415266243014647429e-01
5.595267067439235742e-01
8.132742667367562905e-01
